src,Unnamed: 0,path,query,alt
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/51ee64e9-646e-4260-ab1e-78a352113f4f/d3k7m7a-f01c4d4e-7b84-4702-b753-ebb6384bacb9.jpg/v1/fill/w_1024,h_1407,q_75,strp/photographer_couple_pencil_sketch_by_samukal_el_d3k7m7a-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTQwNyIsInBhdGgiOiJcL2ZcLzUxZWU2NGU5LTY0NmUtNDI2MC1hYjFlLTc4YTM1MjExM2Y0ZlwvZDNrN203YS1mMDFjNGQ0ZS03Yjg0LTQ3MDItYjc1My1lYmI2Mzg0YmFjYjkuanBnIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.R0-k0lBz_jpqo9WV2h_tnX0Dpu4rGJv_AXjaS4RJgME",[1478],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man with clasped hands/drawingofmanwithclaspedhands8.jpeg,['drawing of man with clasped hands'],['Photographer couple pencil sketch by Samukal-el on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/5a98ed15-19e1-428f-ae3c-955cc40dd2db/d1y44a9-2ab07535-ab2a-4714-bf48-1d22918b815f.jpg/v1/fill/w_600,h_900,q_75,strp/hand_014_by_isostock_d1y44a9-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9OTAwIiwicGF0aCI6IlwvZlwvNWE5OGVkMTUtMTllMS00MjhmLWFlM2MtOTU1Y2M0MGRkMmRiXC9kMXk0NGE5LTJhYjA3NTM1LWFiMmEtNDcxNC1iZjQ4LTFkMjI5MThiODE1Zi5qcGciLCJ3aWR0aCI6Ijw9NjAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.xRNAvXvH_7Yb0wFlCXME_tZRfm8yK1kahhyXxuptcf4",[307],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of hand/photoofhand3.jpeg,['photo of hand'],['Hand 014 by ISOStock on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/7393ddda-6f10-4221-b8e3-9d315ac4e495/d2r7ncv-5ba3d9dc-8fe4-4a90-a60d-0fde43ca3410.jpg/v1/fill/w_600,h_936,q_75,strp/buffy_and_spike_by_leiaskywalker83_d2r7ncv-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzczOTNkZGRhLTZmMTAtNDIyMS1iOGUzLTlkMzE1YWM0ZTQ5NVwvZDJyN25jdi01YmEzZDlkYy04ZmU0LTRhOTAtYTYwZC0wZmRlNDNjYTM0MTAuanBnIiwiaGVpZ2h0IjoiPD05MzYiLCJ3aWR0aCI6Ijw9NjAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLndhdGVybWFyayJdLCJ3bWsiOnsicGF0aCI6Ilwvd21cLzczOTNkZGRhLTZmMTAtNDIyMS1iOGUzLTlkMzE1YWM0ZTQ5NVwvbGVpYXNreXdhbGtlcjgzLTQucG5nIiwib3BhY2l0eSI6OTUsInByb3BvcnRpb25zIjowLjQ1LCJncmF2aXR5IjoiY2VudGVyIn19.A4zaPRa-GiofW4mQR8ncmblYxoTIbm4Ef5XY2-fmLmw",[1434],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man with fingers crossed/drawingofmanwithfingerscrossed2.jpeg,['drawing of man with fingers crossed'],['Buffy and Spike by leiaskywalker83 on DeviantArt']
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/7a30baed-e1cf-4dd8-b7b2-41237069ccf0/dez2plm-8512e5f4-048e-4e54-9e66-4f6348fbb939.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzdhMzBiYWVkLWUxY2YtNGRkOC1iN2IyLTQxMjM3MDY5Y2NmMFwvZGV6MnBsbS04NTEyZTVmNC0wNDhlLTRlNTQtOWU2Ni00ZjYzNDhmYmI5MzkuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.CbYIeZ43qsRJqw7au9qgwblh0syXPcO4bpG9Q3qpYjM,[1542],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of woman showing one finger/drawingofwomanshowingonefinger2.jpeg,['drawing of woman showing one finger'],['Finger-heart-Anime-girl by Sugarbabyyyy on DeviantArt']
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/7c4be3b2-38cb-406a-9a75-5a731f1b6c0d/d2td4rd-6f333419-8732-4196-b0e3-306366463a67.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzdjNGJlM2IyLTM4Y2ItNDA2YS05YTc1LTVhNzMxZjFiNmMwZFwvZDJ0ZDRyZC02ZjMzMzQxOS04NzMyLTQxOTYtYjBlMy0zMDYzNjY0NjNhNjcuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.J_24CxJ0mS0Z8WjbaQc0wW3T8ML7NcO4XP4Ld8WPBGQ,[528],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of holding hands/drawingofholdinghands1.jpeg,['drawing of holding hands'],"[""Let's hold hands forever by Karremarre on DeviantArt""]"
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/8a6c0d03-e347-410e-8f64-c9d1b7a53181/dgdjlp4-8d658f49-067d-43b8-8f3f-ac0faf19b2df.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzhhNmMwZDAzLWUzNDctNDEwZS04ZjY0LWM5ZDFiN2E1MzE4MVwvZGdkamxwNC04ZDY1OGY0OS0wNjdkLTQzYjgtOGYzZi1hYzBmYWYxOWIyZGYucG5nIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.9xRBfBdoyBrswxj2BSENERnv5tbC0IZGfMkntr0_G5o,[819],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/woman beckoning with hand/womanbeckoningwithhand5.png,['woman beckoning with hand'],['Lured by the Undead by Sumiko-Nakano on DeviantArt']
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/915b3dd3-b7ea-4f62-9d57-5b8ae9a3f526/d5w9u9f-d4e90ba0-5978-4617-8387-5d2da3a73f40.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzkxNWIzZGQzLWI3ZWEtNGY2Mi05ZDU3LTViOGFlOWEzZjUyNlwvZDV3OXU5Zi1kNGU5MGJhMC01OTc4LTQ2MTctODM4Ny01ZDJkYTNhNzNmNDAuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.PVGzCxY1zZselSL6tyXO2gYgNbG823TVZFil3h238KU,[508],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of jazz hands/drawingofjazzhands9.jpeg,['drawing of jazz hands'],['Playing the piano by kiwikid888 on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/91a9f104-0c13-4a3f-8daf-bbaa172aa9d0/dgc8cbw-0ed9aa3d-a2c6-4fc5-823a-b7a0486d69c9.jpg/v1/fill/w_800,h_1200,q_75,strp/she_seduces_you_by_drkwizard1_dgc8cbw-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTIwMCIsInBhdGgiOiJcL2ZcLzkxYTlmMTA0LTBjMTMtNGEzZi04ZGFmLWJiYWExNzJhYTlkMFwvZGdjOGNidy0wZWQ5YWEzZC1hMmM2LTRmYzUtODIzYS1iN2EwNDg2ZDY5YzkuanBnIiwid2lkdGgiOiI8PTgwMCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.jsIXxxZvNKhUtQ407w_WTdk0WAGo0ZWr2auYTKAU-Gs",[803],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/woman beckoning with hand/womanbeckoningwithhand0.jpeg,['woman beckoning with hand'],['She Seduces You by DrkWizard1 on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a2f2db95-a112-4712-a9ce-929a1eb973a3/dbm8814-420692b7-23a3-461c-b2db-863a4defbb57.jpg/v1/fill/w_600,h_714,q_75,strp/big_ass_praying_hands__18_x_24_inch_toned_paper_by_halasaar01_dbm8814-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NzE0IiwicGF0aCI6IlwvZlwvYTJmMmRiOTUtYTExMi00NzEyLWE5Y2UtOTI5YTFlYjk3M2EzXC9kYm04ODE0LTQyMDY5MmI3LTIzYTMtNDYxYy1iMmRiLTg2M2E0ZGVmYmI1Ny5qcGciLCJ3aWR0aCI6Ijw9NjAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.gsDFh7B2EggTK-5VgH_xUM-Q8IKuhq1KKjBNtp2olvw",[366],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of prayer hands/drawingofprayerhands2.jpeg,['drawing of prayer hands'],['Big Ass Praying hands! 18 x 24 inch Toned Paper by Halasaar01 on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d5bh0te-4e81d419-d157-4524-870c-2078dc308f50.jpg/v1/fill/w_800,h_646,q_75,strp/hands_reference_by_kibbitzer_d5bh0te-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NjQ2IiwicGF0aCI6IlwvZlwvYTY4NDNmMWEtYmY1YS00OTBhLThjNWQtY2U2ZjkyODExNTM5XC9kNWJoMHRlLTRlODFkNDE5LWQxNTctNDUyNC04NzBjLTIwNzhkYzMwOGY1MC5qcGciLCJ3aWR0aCI6Ijw9ODAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.3hEt7zPqB4aNB6nKtQgH-IEGkTmTx9e5MzUxOZjvsSQ",[97],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands4.jpeg,['hands'],['Hands Reference by Kibbitzer on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d5c1aa4-3683840c-79fb-43dc-badf-70264312c49a.jpg/v1/fill/w_900,h_649,q_75,strp/hands_reference_2_by_kibbitzer_d5c1aa4-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwvZDVjMWFhNC0zNjgzODQwYy03OWZiLTQzZGMtYmFkZi03MDI2NDMxMmM0OWEuanBnIiwiaGVpZ2h0IjoiPD02NDkiLCJ3aWR0aCI6Ijw9OTAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLndhdGVybWFyayJdLCJ3bWsiOnsicGF0aCI6Ilwvd21cL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwva2liYml0emVyLTQucG5nIiwib3BhY2l0eSI6OTUsInByb3BvcnRpb25zIjowLjQ1LCJncmF2aXR5IjoiY2VudGVyIn19.HadpYLwFgvPUY7nh4T5yQ3QZVORzrLB7xVn9NRU7FKY",[96],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands3.jpeg,['hands'],['Hands Reference 2 by Kibbitzer on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d5gj8jn-d06ad4a3-7303-4652-8111-77a320e42d9c.jpg/v1/fill/w_900,h_685,q_75,strp/hands_reference_3_by_kibbitzer_d5gj8jn-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwvZDVnajhqbi1kMDZhZDRhMy03MzAzLTQ2NTItODExMS03N2EzMjBlNDJkOWMuanBnIiwiaGVpZ2h0IjoiPD02ODUiLCJ3aWR0aCI6Ijw9OTAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLndhdGVybWFyayJdLCJ3bWsiOnsicGF0aCI6Ilwvd21cL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwva2liYml0emVyLTQucG5nIiwib3BhY2l0eSI6OTUsInByb3BvcnRpb25zIjowLjQ1LCJncmF2aXR5IjoiY2VudGVyIn19.m1c10PoqDJWo6U4WHL-hD9qquLjKz_OysRXKCuXuSsY",[93],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands1.jpeg,['hands'],['Hands Reference 3 by Kibbitzer on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d72vvkp-e1978138-640b-422b-94ce-b8b733f8f51a.jpg/v1/fill/w_800,h_1099,q_75,strp/hands_reference_4_by_kibbitzer_d72vvkp-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwvZDcydnZrcC1lMTk3ODEzOC02NDBiLTQyMmItOTRjZS1iOGI3MzNmOGY1MWEuanBnIiwiaGVpZ2h0IjoiPD0xMDk5Iiwid2lkdGgiOiI8PTgwMCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS53YXRlcm1hcmsiXSwid21rIjp7InBhdGgiOiJcL3dtXC9hNjg0M2YxYS1iZjVhLTQ5MGEtOGM1ZC1jZTZmOTI4MTE1MzlcL2tpYmJpdHplci00LnBuZyIsIm9wYWNpdHkiOjk1LCJwcm9wb3J0aW9ucyI6MC40NSwiZ3Jhdml0eSI6ImNlbnRlciJ9fQ.Fx85Df8AmzRk7ucwdpU3GPQ0MXkUwNbiiAU7bc5yQ9E",[95],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands2.jpeg,['hands'],['Hands reference 4 by Kibbitzer on DeviantArt']
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/b3c772b6-3a03-4140-b0f8-03b5be062b6f/d5h61bj-a9f47151-21ce-4bf9-b4e7-cd80f53493d3.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2IzYzc3MmI2LTNhMDMtNDE0MC1iMGY4LTAzYjViZTA2MmI2ZlwvZDVoNjFiai1hOWY0NzE1MS0yMWNlLTRiZjktYjRlNy1jZDgwZjUzNDkzZDMuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.Omwqxpb0y_K9uSSzqRRH0oZ_IZCWnvJsbEMRxNnhBKU,[139],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/jazz hands/jazzhands1.jpeg,['jazz hands'],['Jazz Hands - Pose Reference by AdorkaStock on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/b3c772b6-3a03-4140-b0f8-03b5be062b6f/d9m2mh5-fffc371e-7d65-461b-89fa-33187d5847fa.jpg/v1/fill/w_1280,h_1902,q_75,strp/viola_at_rest__pose_reference_for_drawing__by_adorkastock_d9m2mh5-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTkwMiIsInBhdGgiOiJcL2ZcL2IzYzc3MmI2LTNhMDMtNDE0MC1iMGY4LTAzYjViZTA2MmI2ZlwvZDltMm1oNS1mZmZjMzcxZS03ZDY1LTQ2MWItODlmYS0zMzE4N2Q1ODQ3ZmEuanBnIiwid2lkdGgiOiI8PTEyODAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.BHYP5DOG4TR0QN_tmcA7PVttgJfwldwRkmmQ-V6VMKw",[862],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/woman with jazz hands/womanwithjazzhands2.jpeg,['woman with jazz hands'],['Viola at Rest [Pose Reference for Drawing] by AdorkaStock on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/b3c772b6-3a03-4140-b0f8-03b5be062b6f/df8hal9-0ac39327-6ec8-48a4-b891-3a2a365dd718.jpg/v1/fill/w_1280,h_1617,q_75,strp/august_adipose_a_firm_handshake_by_adorkastock_df8hal9-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTYxNyIsInBhdGgiOiJcL2ZcL2IzYzc3MmI2LTNhMDMtNDE0MC1iMGY4LTAzYjViZTA2MmI2ZlwvZGY4aGFsOS0wYWMzOTMyNy02ZWM4LTQ4YTQtYjg5MS0zYTJhMzY1ZGQ3MTguanBnIiwid2lkdGgiOiI8PTEyODAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.W4F_Kitu-1rMXlSMNs1KUjatn2u-s04nME4MZpfi3WM",[1531],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of woman giving handshake/drawingofwomangivinghandshake8.jpeg,['drawing of woman giving handshake'],['August AdiPOSE A Firm Handshake by AdorkaStock on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bf2960ba-e8d5-4ea5-819a-d15ed5d87a36/deeb2mf-2d647203-de42-454d-8e26-5812276805b9.png/v1/fill/w_1280,h_1280/__hands_references___by_evilzera_deeb2mf-fullview.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTI4MCIsInBhdGgiOiJcL2ZcL2JmMjk2MGJhLWU4ZDUtNGVhNS04MTlhLWQxNWVkNWQ4N2EzNlwvZGVlYjJtZi0yZDY0NzIwMy1kZTQyLTQ1NGQtOGUyNi01ODEyMjc2ODA1YjkucG5nIiwid2lkdGgiOiI8PTEyODAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.Of8FmVLIMkm3G6wdNpfOjJNZHR7OZklH28mW5DZsjzs",[99],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands5.png,['hands'],['Hands references:. by EvilZera on DeviantArt']
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/c5ad5742-a667-4612-ac00-b40943fdcaf0/da7c5yy-452fe434-7ed5-4d43-ba65-e7c2d1ca88bb.jpg/v1/fill/w_1280,h_641,q_75,strp/hands_by_awesomestock_da7c5yy-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NjQxIiwicGF0aCI6IlwvZlwvYzVhZDU3NDItYTY2Ny00NjEyLWFjMDAtYjQwOTQzZmRjYWYwXC9kYTdjNXl5LTQ1MmZlNDM0LTdlZDUtNGQ0My1iYTY1LWU3YzJkMWNhODhiYi5qcGciLCJ3aWR0aCI6Ijw9MTI4MCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.zXaYMdSBzmKD_X6T668fLU1Zz3iJNA6GcW-tL9iSGgc",[289],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of hands/photoofhands9.jpeg,['photo of hands'],['HANDS by AwesomeStock on DeviantArt']
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/d055e155-ac6a-4c5b-b3ce-d0b6789bde1c/dg89vjf-f12cfee7-66fe-441f-851e-9a34d178ad23.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2QwNTVlMTU1LWFjNmEtNGM1Yi1iM2NlLWQwYjY3ODliZGUxY1wvZGc4OXZqZi1mMTJjZmVlNy02NmZlLTQ0MWYtODUxZS05YTM0ZDE3OGFkMjMucG5nIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.9coZaERLlJ2Uf6FsVLsz1XHymRpPTlSPhIAQ4vbItr4,[232],/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/photo of fingers crossed/photooffingerscrossed7.png,['photo of fingers crossed'],['FINGERS CROSSED by 8Graph on DeviantArt']
